Dates,Hour,priceahead
2017-06-18,14,31.7
2017-06-18,15,31.64
2017-06-18,16,38.67
2017-06-18,17,43.82
2017-06-18,18,45.5
2017-06-18,19,46.73
2017-06-18,20,46.71
2017-06-18,21,43.82
2017-06-18,22,44.5
2017-06-18,23,40.71
2017-06-19,0,37.96
2017-06-19,1,35.3
2017-06-19,2,32.0
2017-06-19,3,37.82
2017-06-19,4,43.93
2017-06-19,5,47.46
2017-06-19,6,57.0
2017-06-19,7,57.0
2017-06-19,8,51.89
2017-06-19,9,48.99
2017-06-19,10,48.8
2017-06-19,11,49.94
2017-06-19,12,59.15
2017-06-19,13,61.59
2017-06-19,14,59.5
2017-06-19,15,56.89
2017-06-19,16,54.6
2017-06-19,17,56.89
2017-06-19,18,57.0
2017-06-19,19,59.15
2017-06-19,20,56.57
2017-06-19,21,48.8
2017-06-19,22,54.05
2017-06-19,23,48.2
2017-06-20,0,46.81
2017-06-20,1,46.81
2017-06-20,2,46.74
2017-06-20,3,46.74
2017-06-20,4,48.2
2017-06-20,5,54.05
2017-06-20,6,65.0
2017-06-20,7,70.0
2017-06-20,8,61.8
2017-06-20,9,56.35
2017-06-20,10,50.31
2017-06-20,11,51.59
2017-06-20,12,55.15
2017-06-20,13,64.0
2017-06-20,14,68.94
2017-06-20,15,68.27
2017-06-20,16,64.0
2017-06-20,17,73.0
2017-06-20,18,70.8
2017-06-20,19,70.8
2017-06-20,20,56.35
2017-06-20,21,49.99
2017-06-20,22,49.1
2017-06-20,23,47.49
2017-06-21,0,46.99
2017-06-21,1,44.16
2017-06-21,2,44.0
2017-06-21,3,44.16
2017-06-21,4,47.46
2017-06-21,5,54.31
2017-06-21,6,67.3
2017-06-21,7,63.0
2017-06-21,8,56.61
2017-06-21,9,58.0
2017-06-21,10,54.31
2017-06-21,11,58.0
2017-06-21,12,68.0
2017-06-21,13,76.19
2017-06-21,14,78.99
2017-06-21,15,75.0
2017-06-21,16,75.0
2017-06-21,17,80.0
2017-06-21,18,71.64
2017-06-21,19,70.9
2017-06-21,20,63.39
2017-06-21,21,54.31
2017-06-21,22,54.7
2017-06-21,23,49.0
2017-06-22,0,48.2
2017-06-22,1,47.46
2017-06-22,2,46.83
2017-06-22,3,46.81
2017-06-22,4,47.46
2017-06-22,5,54.7
2017-06-22,6,75.2
2017-06-22,7,77.07
2017-06-22,8,71.0
2017-06-22,9,71.0
2017-06-22,10,56.88
2017-06-22,11,57.0
2017-06-22,12,71.0
2017-06-22,13,71.0
2017-06-22,14,69.92
2017-06-22,15,69.24
2017-06-22,16,69.8
2017-06-22,17,79.5
2017-06-22,18,66.0
2017-06-22,19,64.48
2017-06-22,20,54.7
2017-06-22,21,49.38
2017-06-22,22,55.0
2017-06-22,23,51.59
2017-06-23,0,48.69
2017-06-23,1,47.99
2017-06-23,2,47.95
2017-06-23,3,47.46
2017-06-23,4,48.2
2017-06-23,5,55.65
2017-06-23,6,77.28
