Dates,Hour,DK_1_price_day_ahead,IT_NORD_price_day_ahead,SE_1_price_day_ahead
2015-04-27,15,31.27,55.27,27.09
2015-04-27,16,31.29,55.24,27.38
2015-04-27,17,33.44,54.65,27.58
2015-04-27,18,39.87,60.99,28.13
2015-04-27,19,39.84,55.38,27.87
2015-04-27,20,32.16,47.84,25.79
2015-04-27,21,24.72,42.56,24.72
2015-04-27,22,24.8,40.63,24.8
2015-04-27,23,24.47,31.69,24.47
2015-04-28,0,24.5,27.87,24.5
2015-04-28,1,24.53,25.14,24.53
2015-04-28,2,24.86,25.5,24.86
2015-04-28,3,25.71,31.73,25.71
2015-04-28,4,34.48,41.0,27.35
2015-04-28,5,47.81,49.05,37.02
2015-04-28,6,56.41,57.79,47.28
2015-04-28,7,53.72,57.61,40.06
2015-04-28,8,48.77,57.85,37.33
2015-04-28,9,46.77,56.75,36.42
2015-04-28,10,31.45,49.62,31.45
2015-04-28,11,30.88,48.02,30.88
2015-04-28,12,28.06,51.53,28.06
2015-04-28,13,27.9,52.03,27.9
2015-04-28,14,27.07,51.81,27.07
2015-04-28,15,27.1,51.45,27.1
2015-04-28,16,26.99,51.5,26.99
2015-04-28,17,26.61,52.27,26.61
2015-04-28,18,26.42,60.99,26.42
2015-04-28,19,26.64,51.85,26.64
2015-04-28,20,25.46,49.33,25.46
2015-04-28,21,24.34,44.29,24.34
2015-04-28,22,24.48,40.6,24.48
2015-04-28,23,24.07,36.02,24.07
2015-04-29,0,23.97,33.69,23.97
2015-04-29,1,24.08,30.0,24.08
2015-04-29,2,24.38,29.25,24.38
2015-04-29,3,25.17,40.63,25.17
2015-04-29,4,26.58,45.99,26.58
2015-04-29,5,31.07,54.0,31.07
2015-04-29,6,31.69,60.99,31.69
2015-04-29,7,29.22,60.99,29.22
2015-04-29,8,28.3,60.0,28.3
2015-04-29,9,27.55,60.0,27.55
2015-04-29,10,26.85,46.05,26.85
